food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes
INDWEBX_00161,Lucknowi biryani,Lucknowi biryani,Grains & staples,portion,100,100,100,0.9,52.0,Henry et al. GI tables (non-Indian cohort),4.1,4.1,4.1,Low,0.62,7.88,Per-100g values proxy-mapped to validated source item 'Biryani' (food_id=NONIND_0738); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=250g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00162,Mutton biryani,Mutton biryani,Grains & staples,portion,100,100,100,0.9,52.0,Henry et al. GI tables (non-Indian cohort),4.1,4.1,4.1,Low,0.62,7.88,Per-100g values proxy-mapped to validated source item 'Biryani' (food_id=NONIND_0738); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=250g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00163,Mutton pulao,Mutton pulao,Grains & staples,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00164,Palak khichdi,Palak khichdi,Grains & staples,portion,100,100,100,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants NutritionandDiabetes Henryetal.NutritionandDiabetes (2021) 11:2 Page23of36 Reference Country Fooditem GI(glucose=100) Servingsize(g)perexperimental AvailableCHO Participants Reference portionsize (g)per (typeand foodand experimental number) timeperiod portion Mean SEM; portion 50 g provides 10 g available carbs (table page 22).",3.89,3.89,3.89,Low,0.63,11.11,Per-100g values proxy-mapped to validated source item 'Khichdi' (food_id=IND_HENRY2021_663); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00165,Paneer pulao,Paneer pulao,Grains & staples,portion,100,100,100,0.9,69.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.58,11.58,11.58,Medium,0.41,16.67,Per-100g values proxy-mapped to validated source item 'Burger Paneer' (food_id=WEST_IN_0120); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00166,Peas pulao,Peas pulao,Grains & staples,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00167,Pongal (sweet),Pongal (sweet),Grains & staples,portion,100,100,100,0.9,55.0,Henry et al. GI tables (non-Indian cohort),7.33,7.33,7.33,Low,0.45,13.33,Per-100g values proxy-mapped to validated source item 'Sweet Corn' (food_id=NONIND_0415); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00168,Pongal (ven),Pongal (ven),Grains & staples,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00169,Sabudana khichdi,Sabudana khichdi,Grains & staples,portion,100,100,100,0.9,35.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 133; n=None None; ref food/time: Healthy Glucose/2.5h participants NutritionandDiabetes Henryetal.NutritionandDiabetes (2021) 11:2 Page23of36 Reference Country Fooditem GI(glucose=100) Servingsize(g)perexperimental AvailableCHO Participants Reference portionsize (g)per (typeand foodand experimental number) timeperiod portion Mean SEM; portion 50 g provides 10 g available carbs (table page 22).",3.89,3.89,3.89,Low,0.63,11.11,Per-100g values proxy-mapped to validated source item 'Khichdi' (food_id=IND_HENRY2021_663); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00170,Sindhi biryani,Sindhi biryani,Grains & staples,portion,100,100,100,0.9,52.0,Henry et al. GI tables (non-Indian cohort),4.1,4.1,4.1,Low,0.62,7.88,Per-100g values proxy-mapped to validated source item 'Biryani' (food_id=NONIND_0738); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=250g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00171,Vangi bath,Vangi bath,Grains & staples,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00172,Vegetable pulao,Vegetable pulao,Grains & staples,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00173,Egg chowmein,Egg chowmein,Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,10.26,10.26,10.26,Medium,0.41,14.44,Per-100g values proxy-mapped to validated source item 'Burger Egg' (food_id=WEST_IN_0114); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00174,Fried rice (veg),Fried rice (veg),Snacks,portion,100,100,100,0.9,50.0,Henry et al. GI tables (non-Indian cohort),6.47,6.47,6.47,Low,0.75,12.93,Per-100g values proxy-mapped to validated source item 'Fried Fragrantwhite Rice' (food_id=NONIND_0105); mapping_score=0.73; mapping_tier=high. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00175,Momos (veg fried),Momos (veg fried),Snacks,portion,100,100,100,0.9,69.0,Henry et al. GI tables (non-Indian cohort),16.56,16.56,16.56,Medium,0.45,24.0,Per-100g values proxy-mapped to validated source item 'Fried Fritter' (food_id=NONIND_0517); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00176,Spring roll (veg),Spring roll (veg),Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00177,Veg chowmein,Veg chowmein,Snacks,portion,100,100,100,0.9,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.75,11.75,11.75,Medium,0.41,16.67,Per-100g values proxy-mapped to validated source item 'Burger Veg' (food_id=WEST_IN_0126); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00178,Aloo tikki chaat,Aloo tikki chaat,Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.83,11.83,11.83,Medium,0.52,16.67,Per-100g values proxy-mapped to validated source item 'Burger Aloo Tikki' (food_id=WEST_IN_0099); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00179,Bajji (banana),Bajji (banana),Snacks,portion,100,100,100,0.9,43.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 25 g available carbs (table page 21).",7.45,7.45,7.45,Low,0.64,17.33,Per-100g values proxy-mapped to validated source item 'Banana' (food_id=IND_HENRY2021_605); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=120g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00180,Bajji (onion),Bajji (onion),Snacks,portion,100,100,100,0.9,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,14.2,14.2,14.2,Medium,0.41,20.0,Per-100g values proxy-mapped to validated source item 'Onion Rings' (food_id=WEST_IN_0230); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00181,Bajji (potato),Bajji (potato),Snacks,portion,100,100,100,0.9,62.0,Henry et al. GI tables (non-Indian cohort),8.27,8.27,8.27,Low,0.62,13.33,Per-100g values proxy-mapped to validated source item 'Potato' (food_id=NONIND_0428); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00182,Banana chips,Banana chips,Snacks,portion,100,100,100,0.9,43.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 25 g available carbs (table page 21).",7.45,7.45,7.45,Low,0.64,17.33,Per-100g values proxy-mapped to validated source item 'Banana' (food_id=IND_HENRY2021_605); mapping_score=0.50; mapping_tier=medium. Converted from source serving_size_g=120g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00183,Bonda,Bonda,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00184,Chakli,Chakli,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00185,Dahi puri,Dahi puri,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00186,Dhokla (khaman),Dhokla (khaman),Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00187,Handvo,Handvo,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00188,Kachori (dal),Kachori (dal),Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00189,Kachori (pyaaz),Kachori (pyaaz),Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00190,Kachori chaat,Kachori chaat,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00191,Kara sev,Kara sev,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00192,Khandvi,Khandvi,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00193,Murukku,Murukku,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00194,Punugulu,Punugulu,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00195,Ribbon pakoda,Ribbon pakoda,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00196,Samosa chaat,Samosa chaat,Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00197,Sundal (moong),Sundal (moong),Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00198,Sundal (peanut),Sundal (peanut),Snacks,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
